,openmlid,learner,max_violation
1188,727,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.005290500000000087
1189,727,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.06974625000000012
1190,727,sklearn.ensemble.ExtraTreesClassifier,0.0032839999999999536
1191,727,sklearn.ensemble.GradientBoostingClassifier,0.007087749999999865
1192,727,sklearn.ensemble.RandomForestClassifier,0.0011727499999999447
1193,727,sklearn.linear_model.LogisticRegression,0.004608000000000001
1194,727,sklearn.linear_model.PassiveAggressiveClassifier,0.018558437499999997
1195,727,sklearn.linear_model.Perceptron,0.01300713812154694
1196,727,sklearn.linear_model.RidgeClassifier,0.005496125000000018
1197,727,sklearn.linear_model.SGDClassifier,0.019890500000000005
1198,727,sklearn.naive_bayes.BernoulliNB,0.008684499999999928
1199,727,sklearn.neighbors.KNeighborsClassifier,0.004329999999999945
1200,727,sklearn.neural_network.MLPClassifier,0.003294874999999975
1201,727,sklearn.tree.DecisionTreeClassifier,0.021596909090909056
1202,727,sklearn.tree.ExtraTreeClassifier,0.01402236363636361
1203,728,SVC_linear,0.06785249999999998
1204,728,SVC_poly,1.3877787807814457e-16
1205,728,SVC_rbf,1.3877787807814457e-16
1206,728,SVC_sigmoid,1.3877787807814457e-16
1207,728,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.010851249999999923
1208,728,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.06022387499999987
1209,728,sklearn.ensemble.ExtraTreesClassifier,0.0005054222222222113
1210,728,sklearn.ensemble.GradientBoostingClassifier,0.005154999999999993
1211,728,sklearn.ensemble.RandomForestClassifier,0.0036723636363636403
1212,728,sklearn.linear_model.LogisticRegression,0.017663749999999978
1213,728,sklearn.linear_model.PassiveAggressiveClassifier,0.18471234782608692
1214,728,sklearn.linear_model.Perceptron,0.23379235359116024
1215,728,sklearn.linear_model.RidgeClassifier,0.013836000000000001
1216,728,sklearn.linear_model.SGDClassifier,0.09747129281767941
1217,728,sklearn.naive_bayes.BernoulliNB,0.009287499999999949
1218,728,sklearn.naive_bayes.MultinomialNB,0.012568749999999962
1219,728,sklearn.neighbors.KNeighborsClassifier,0.004461999999999994
1220,728,sklearn.neural_network.MLPClassifier,0.11323881250000006
1221,728,sklearn.tree.DecisionTreeClassifier,0.005154999999999993
1222,728,sklearn.tree.ExtraTreeClassifier,0.007779043478260875
1223,734,SVC_linear,0.04216751381215483
1224,734,SVC_poly,0.017575250000000153
1225,734,SVC_rbf,0.01717655248618777
1226,734,SVC_sigmoid,0.010403749999999878
1227,734,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.06882850000000013
1228,734,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.029195812499999974
1229,734,sklearn.ensemble.ExtraTreesClassifier,0.004590434782608704
1230,734,sklearn.ensemble.GradientBoostingClassifier,0.0010817275449102604
1231,734,sklearn.ensemble.RandomForestClassifier,0.004801391304348007
1232,734,sklearn.linear_model.LogisticRegression,0.005188727272727317
1233,734,sklearn.linear_model.PassiveAggressiveClassifier,0.032788353591160224
1234,734,sklearn.linear_model.Perceptron,0.05059102619760497
1235,734,sklearn.linear_model.RidgeClassifier,0.0005255937499999974
1236,734,sklearn.linear_model.SGDClassifier,0.01828162500000008
1237,734,sklearn.naive_bayes.BernoulliNB,0.012591500000000033
1238,734,sklearn.neighbors.KNeighborsClassifier,0.005333090909090954
1239,734,sklearn.neural_network.MLPClassifier,0.03884161325966859
1240,734,sklearn.tree.DecisionTreeClassifier,0.0064445777777776825
1241,734,sklearn.tree.ExtraTreeClassifier,0.009347749999999988
1242,735,SVC_linear,0.04365953124999988
1243,735,SVC_poly,0.007837636363636435
1244,735,SVC_rbf,0.00366656249999997
1245,735,SVC_sigmoid,0.02049253124999989
1246,735,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0009274062500000679
1247,735,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.027567818181818082
1248,735,sklearn.ensemble.ExtraTreesClassifier,0.002252861878453055
1249,735,sklearn.ensemble.GradientBoostingClassifier,0.0052432486187845295
1250,735,sklearn.ensemble.RandomForestClassifier,0.0023290909090909195
1251,735,sklearn.linear_model.LogisticRegression,0.0018592812499999556
1252,735,sklearn.linear_model.PassiveAggressiveClassifier,0.06212200000000018
1253,735,sklearn.linear_model.Perceptron,0.05876831250000003
1254,735,sklearn.linear_model.RidgeClassifier,0.0011434375000000385
1255,735,sklearn.linear_model.SGDClassifier,0.03300649723756899
1256,735,sklearn.naive_bayes.BernoulliNB,0.00011942222222222076
1257,735,sklearn.naive_bayes.MultinomialNB,0.0006486408839778413
1258,735,sklearn.neighbors.KNeighborsClassifier,0.0038411304347826802
1259,735,sklearn.neural_network.MLPClassifier,0.07245800000000008
1260,735,sklearn.tree.DecisionTreeClassifier,0.0024150909090910333
1261,735,sklearn.tree.ExtraTreeClassifier,0.007124875000000058
1262,737,SVC_linear,0.0010326629834253032
1263,737,SVC_poly,0.007720419889502672
1264,737,SVC_rbf,0.013113834254143475
1265,737,SVC_sigmoid,0.01630433149171251
1266,737,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.004141272727272743
1267,737,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.00018184269662929742
1268,737,sklearn.ensemble.ExtraTreesClassifier,3.454545454539826e-05
1269,737,sklearn.ensemble.GradientBoostingClassifier,0.009980363636363676
1270,737,sklearn.ensemble.RandomForestClassifier,0.0011151602209944211
1271,737,sklearn.linear_model.LogisticRegression,0.0008433149171269694
1272,737,sklearn.linear_model.PassiveAggressiveClassifier,0.0020671999999999358
1273,737,sklearn.linear_model.Perceptron,0.003238011049723988
1274,737,sklearn.linear_model.RidgeClassifier,0.00160725000000006
1275,737,sklearn.linear_model.SGDClassifier,0.0014399999999999413
1276,737,sklearn.naive_bayes.BernoulliNB,0.000986966292135294
1277,737,sklearn.neighbors.KNeighborsClassifier,0.008233565217391492
1278,737,sklearn.neural_network.MLPClassifier,0.0018967500000003357
1279,737,sklearn.tree.DecisionTreeClassifier,0.008133843749999925
1280,737,sklearn.tree.ExtraTreeClassifier,0.026557750000000158
1281,740,SVC_linear,0.011473999999999984
1282,740,SVC_poly,0.006803955801104988
1283,740,SVC_rbf,0.005997565217391476
1284,740,SVC_sigmoid,0.014909089285714217
1285,740,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.010332545454545483
1286,740,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.028629999999999933
1287,740,sklearn.ensemble.ExtraTreesClassifier,0.0060001739130436105
1288,740,sklearn.ensemble.GradientBoostingClassifier,0.006325818181818155
1289,740,sklearn.ensemble.RandomForestClassifier,0.006039090909090883
1290,740,sklearn.linear_model.LogisticRegression,0.00580527272727277
1291,740,sklearn.linear_model.PassiveAggressiveClassifier,0.021678781250000057
1292,740,sklearn.linear_model.Perceptron,0.03519780357142843
1293,740,sklearn.linear_model.RidgeClassifier,0.006367391304347936
1294,740,sklearn.linear_model.SGDClassifier,0.013775999999999955
1295,740,sklearn.naive_bayes.BernoulliNB,0.006885272727272851
1296,740,sklearn.neighbors.KNeighborsClassifier,0.008141043478260945
1297,740,sklearn.neural_network.MLPClassifier,0.014832718749999863
1298,740,sklearn.tree.DecisionTreeClassifier,0.008164545454545313
1299,740,sklearn.tree.ExtraTreeClassifier,0.007329343749999995
1300,741,SVC_linear,0.004605888412017367
1301,741,SVC_poly,0.017422749999999987
1302,741,SVC_rbf,0.053889250000000166
1303,741,SVC_sigmoid,0.03732251933701691
1304,741,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.005173249999999963
1305,741,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.03319093562231756
1306,741,sklearn.ensemble.ExtraTreesClassifier,0.010461499999999957
1307,741,sklearn.ensemble.GradientBoostingClassifier,0.01786800000000005
1308,741,sklearn.ensemble.RandomForestClassifier,0.01235261802575116
1309,741,sklearn.linear_model.LogisticRegression,0.006445687500000186
1310,741,sklearn.linear_model.PassiveAggressiveClassifier,0.002415272727272544
1311,741,sklearn.linear_model.Perceptron,0.0034239687499999505
1312,741,sklearn.linear_model.RidgeClassifier,0.010259437500000024
1313,741,sklearn.linear_model.SGDClassifier,0.014170968749999902
1314,741,sklearn.naive_bayes.BernoulliNB,0.012575749999999775
1315,741,sklearn.naive_bayes.MultinomialNB,0.018730999999999998
1316,741,sklearn.neighbors.KNeighborsClassifier,0.011546375000000164
1317,741,sklearn.neural_network.MLPClassifier,0.017252749999999928
1318,741,sklearn.tree.DecisionTreeClassifier,0.015686499999999826
1319,741,sklearn.tree.ExtraTreeClassifier,0.01386690909090893
1320,743,SVC_linear,0.00808617391304367
1321,743,SVC_poly,0.007273304347826193
1322,743,SVC_rbf,0.0
1323,743,SVC_sigmoid,0.01848269565217392
1324,743,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.004360000000000086
1325,743,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.010293913043478653
1326,743,sklearn.ensemble.ExtraTreesClassifier,0.012943499999999997
1327,743,sklearn.ensemble.GradientBoostingClassifier,0.003542500000000115
1328,743,sklearn.ensemble.RandomForestClassifier,0.010259130434782632
1329,743,sklearn.linear_model.LogisticRegression,0.006523217391304459
1330,743,sklearn.linear_model.PassiveAggressiveClassifier,0.026839977900552592
1331,743,sklearn.linear_model.Perceptron,0.017242266666666783
1332,743,sklearn.linear_model.RidgeClassifier,0.005475391304348154
1333,743,sklearn.linear_model.SGDClassifier,0.031132666666666642
1334,743,sklearn.naive_bayes.BernoulliNB,0.006432124999999844
1335,743,sklearn.neighbors.KNeighborsClassifier,0.005110933333333317
1336,743,sklearn.neural_network.MLPClassifier,0.011478437499999994
1337,743,sklearn.tree.DecisionTreeClassifier,0.004939642857142823
1338,743,sklearn.tree.ExtraTreeClassifier,0.03237849999999992
1339,751,SVC_linear,0.004813999999999874
1340,751,SVC_poly,0.007130173913043547
1341,751,SVC_rbf,0.00492756521739135
1342,751,SVC_sigmoid,0.0094137187499998
1343,751,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.010028727272727356
1344,751,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.0205499999999999
1345,751,sklearn.ensemble.ExtraTreesClassifier,0.005057839285714225
1346,751,sklearn.ensemble.GradientBoostingClassifier,0.008244500000000043
1347,751,sklearn.ensemble.RandomForestClassifier,0.005213999999999941
1348,751,sklearn.linear_model.LogisticRegression,0.009658181818181899
1349,751,sklearn.linear_model.PassiveAggressiveClassifier,0.022677781250000195
1350,751,sklearn.linear_model.Perceptron,0.035538468749999996
1351,751,sklearn.linear_model.RidgeClassifier,0.009000181818181685
1352,751,sklearn.linear_model.SGDClassifier,0.014546000000000003
1353,751,sklearn.naive_bayes.BernoulliNB,0.0020677777777777795
1354,751,sklearn.neighbors.KNeighborsClassifier,0.01401506250000012
1355,751,sklearn.neural_network.MLPClassifier,0.007975182320442087
1356,751,sklearn.tree.DecisionTreeClassifier,0.012901803571428533
1357,751,sklearn.tree.ExtraTreeClassifier,0.03231589285714259
1358,752,SVC_linear,0.02277288397790067
1359,752,SVC_poly,0.004890250000000151
1360,752,SVC_rbf,0.003261249999999827
1361,752,SVC_sigmoid,0.011035000000000073
1362,752,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.006717250000000008
1363,752,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.0049370909090907245
1364,752,sklearn.ensemble.ExtraTreesClassifier,0.005076499999999817
1365,752,sklearn.ensemble.GradientBoostingClassifier,0.015097249999999895
1366,752,sklearn.ensemble.RandomForestClassifier,0.008020000000000027
1367,752,sklearn.linear_model.LogisticRegression,0.0061292499999999195
1368,752,sklearn.linear_model.PassiveAggressiveClassifier,0.023330651933702096
1369,752,sklearn.linear_model.Perceptron,0.022257281249999872
1370,752,sklearn.linear_model.RidgeClassifier,0.007515500000000397
1371,752,sklearn.linear_model.SGDClassifier,0.019732434782609165
1372,752,sklearn.naive_bayes.BernoulliNB,0.007392999999999761
1373,752,sklearn.neighbors.KNeighborsClassifier,0.0045745312500001245
1374,752,sklearn.neural_network.MLPClassifier,0.007006504012841364
1375,752,sklearn.tree.DecisionTreeClassifier,0.02655875000000013
1376,752,sklearn.tree.ExtraTreeClassifier,0.011794999999999889
1377,761,SVC_linear,0.05263290625000011
1378,761,SVC_poly,0.006622727272727336
1379,761,SVC_rbf,0.0030762499999998916
1380,761,SVC_sigmoid,0.023725437500000113
1381,761,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.07346899999999995
1382,761,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.025254608695652214
1383,761,sklearn.ensemble.ExtraTreesClassifier,0.0007030718232044347
1384,761,sklearn.ensemble.GradientBoostingClassifier,0.004624608695652205
1385,761,sklearn.ensemble.RandomForestClassifier,0.00039637500000000436
1386,761,sklearn.linear_model.LogisticRegression,0.0012463437500000174
1387,761,sklearn.linear_model.PassiveAggressiveClassifier,0.08727175000000009
1388,761,sklearn.linear_model.Perceptron,0.05876831250000003
1389,761,sklearn.linear_model.RidgeClassifier,0.0011279779005524682
1390,761,sklearn.linear_model.SGDClassifier,0.036292331491712626
1391,761,sklearn.naive_bayes.BernoulliNB,0.011063999999999907
1392,761,sklearn.naive_bayes.MultinomialNB,0.0006156243093923541
1393,761,sklearn.neighbors.KNeighborsClassifier,0.0038411304347826802
1394,761,sklearn.neural_network.MLPClassifier,0.11378165624999986
1395,761,sklearn.tree.DecisionTreeClassifier,0.013253217391304362
1396,761,sklearn.tree.ExtraTreeClassifier,0.011317090909091082
1397,772,SVC_linear,0.027564795580110435
1398,772,SVC_poly,0.01130925000000016
1399,772,SVC_rbf,0.005514799999999875
1400,772,SVC_sigmoid,0.013176545454545385
1401,772,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.008705062500000027
1402,772,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.010002375000000008
1403,772,sklearn.ensemble.ExtraTreesClassifier,0.0110438181818181
1404,772,sklearn.ensemble.GradientBoostingClassifier,0.012142781250000123
1405,772,sklearn.ensemble.RandomForestClassifier,0.010034250000000022
1406,772,sklearn.linear_model.LogisticRegression,0.004424249999999852
1407,772,sklearn.linear_model.PassiveAggressiveClassifier,0.017545593750000144
1408,772,sklearn.linear_model.Perceptron,0.02607276923076912
1409,772,sklearn.linear_model.RidgeClassifier,0.008650874999999891
1410,772,sklearn.linear_model.SGDClassifier,0.026504062500000036
1411,772,sklearn.naive_bayes.BernoulliNB,0.007325454545454746
1412,772,sklearn.neighbors.KNeighborsClassifier,0.00787254545454541
1413,772,sklearn.neural_network.MLPClassifier,0.00980475000000014
1414,772,sklearn.tree.DecisionTreeClassifier,0.010348773480663043
1415,772,sklearn.tree.ExtraTreeClassifier,0.009331866666666522
1416,797,SVC_linear,0.008358437499999927
1417,797,SVC_poly,0.01165925000000001
1418,797,SVC_rbf,0.006238500000000147
1419,797,SVC_sigmoid,0.01122650000000014
1420,797,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.017654363636363524
1421,797,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.03547763636363638
1422,797,sklearn.ensemble.ExtraTreesClassifier,0.01238495652173921
1423,797,sklearn.ensemble.GradientBoostingClassifier,0.019925249999999617
1424,797,sklearn.ensemble.RandomForestClassifier,0.014323818181818215
1425,797,sklearn.linear_model.LogisticRegression,0.00980312500000008
1426,797,sklearn.linear_model.PassiveAggressiveClassifier,0.007435562500000215
1427,797,sklearn.linear_model.Perceptron,0.006215517857142694
1428,797,sklearn.linear_model.RidgeClassifier,0.011546181818181789
1429,797,sklearn.linear_model.SGDClassifier,0.013428499999999954
1430,797,sklearn.naive_bayes.BernoulliNB,0.0090723636363636
1431,797,sklearn.neighbors.KNeighborsClassifier,0.015871839285714284
1432,797,sklearn.neural_network.MLPClassifier,0.0193258181818185
1433,797,sklearn.tree.DecisionTreeClassifier,0.04135139130434795
1434,797,sklearn.tree.ExtraTreeClassifier,0.015429160714285683
1435,799,SVC_linear,0.0005058124999999525
1436,799,SVC_poly,0.0049077499999999885
1437,799,SVC_rbf,0.004774562500000051
1438,799,SVC_sigmoid,0.011290937499999959
1439,799,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.004989250000000084
1440,799,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.0019782500000000702
1441,799,sklearn.ensemble.ExtraTreesClassifier,0.00920092817679563
1442,799,sklearn.ensemble.GradientBoostingClassifier,0.008084022099447585
1443,799,sklearn.ensemble.RandomForestClassifier,0.005643999999999955
1444,799,sklearn.linear_model.LogisticRegression,0.0015117500000000061
1445,799,sklearn.linear_model.PassiveAggressiveClassifier,0.01767937500000008
1446,799,sklearn.linear_model.Perceptron,0.015609062499999854
1447,799,sklearn.linear_model.RidgeClassifier,0.005270750000000074
1448,799,sklearn.linear_model.SGDClassifier,0.016891250000000024
1449,799,sklearn.naive_bayes.BernoulliNB,0.0072066249999999665
1450,799,sklearn.neighbors.KNeighborsClassifier,0.005256994475138194
1451,799,sklearn.neural_network.MLPClassifier,0.0023052187500000043
1452,799,sklearn.tree.DecisionTreeClassifier,0.013668419889502958
1453,799,sklearn.tree.ExtraTreeClassifier,0.01558768888888884
1454,803,SVC_linear,0.08702631249999998
1455,803,SVC_poly,0.023554999999999937
1456,803,SVC_rbf,0.00029581249999999226
1457,803,SVC_sigmoid,0.01229343646408837
1458,803,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.00028200000000001835
1459,803,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.00023600000000001398
1460,803,sklearn.ensemble.ExtraTreesClassifier,0.0055252499999999816
1461,803,sklearn.ensemble.GradientBoostingClassifier,0.008250249999999987
1462,803,sklearn.ensemble.RandomForestClassifier,0.0009092444444444292
1463,803,sklearn.linear_model.LogisticRegression,0.08673956250000014
1464,803,sklearn.linear_model.PassiveAggressiveClassifier,0.1120969062499998
1465,803,sklearn.linear_model.Perceptron,0.05765471875
1466,803,sklearn.linear_model.RidgeClassifier,0.08684824999999996
1467,803,sklearn.linear_model.SGDClassifier,0.059206917127071934
1468,803,sklearn.naive_bayes.BernoulliNB,0.014624250000000033
1469,803,sklearn.neighbors.KNeighborsClassifier,0.0008991077136900755
1470,803,sklearn.neural_network.MLPClassifier,0.04457512500000005
1471,803,sklearn.tree.DecisionTreeClassifier,0.018904749999999998
1472,803,sklearn.tree.ExtraTreeClassifier,0.022586999999999968
1473,806,SVC_linear,0.010285625000000242
1474,806,SVC_poly,0.007372999999999907
1475,806,SVC_rbf,0.0065361777777777075
1476,806,SVC_sigmoid,0.01351112500000018
1477,806,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.011672749999999787
1478,806,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.03379582608695675
1479,806,sklearn.ensemble.ExtraTreesClassifier,0.009818209944751466
1480,806,sklearn.ensemble.GradientBoostingClassifier,0.0036098749999998736
1481,806,sklearn.ensemble.RandomForestClassifier,0.007356909090909136
1482,806,sklearn.linear_model.LogisticRegression,0.009956187500000158
1483,806,sklearn.linear_model.PassiveAggressiveClassifier,0.00868218750000016
1484,806,sklearn.linear_model.Perceptron,0.015086000000000044
1485,806,sklearn.linear_model.RidgeClassifier,0.010766434782609025
1486,806,sklearn.linear_model.SGDClassifier,0.025728500000000043
1487,806,sklearn.naive_bayes.BernoulliNB,0.0046760000000000135
1488,806,sklearn.neighbors.KNeighborsClassifier,0.00881794475138109
1489,806,sklearn.neural_network.MLPClassifier,0.01056366071428555
1490,806,sklearn.tree.DecisionTreeClassifier,0.009184875000000037
1491,806,sklearn.tree.ExtraTreeClassifier,0.03254726785714285
1492,807,SVC_linear,0.003155906250000118
1493,807,SVC_poly,0.018515249999999983
1494,807,SVC_rbf,0.015065249999999974
1495,807,SVC_sigmoid,0.012359749999999947
1496,807,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.006763499999999978
1497,807,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.0042759999999999465
1498,807,sklearn.ensemble.ExtraTreesClassifier,0.00962099999999999
1499,807,sklearn.ensemble.GradientBoostingClassifier,0.008731749999999927
1500,807,sklearn.ensemble.RandomForestClassifier,0.009525999999999868
1501,807,sklearn.linear_model.LogisticRegression,0.0035434999999999217
1502,807,sklearn.linear_model.PassiveAggressiveClassifier,0.013297377777777786
1503,807,sklearn.linear_model.Perceptron,0.017217399678972678
1504,807,sklearn.linear_model.RidgeClassifier,0.008274499999999907
1505,807,sklearn.linear_model.SGDClassifier,0.011471499999999968
1506,807,sklearn.naive_bayes.BernoulliNB,0.004641454545454726
1507,807,sklearn.neighbors.KNeighborsClassifier,0.008572750000000073
1508,807,sklearn.neural_network.MLPClassifier,0.002220331491712718
1509,807,sklearn.tree.DecisionTreeClassifier,0.012041250000000003
1510,807,sklearn.tree.ExtraTreeClassifier,0.008147437500000188
1511,813,SVC_linear,0.019410545454545458
1512,813,SVC_poly,0.013203739130434988
1513,813,SVC_rbf,0.011601478260869547
1514,813,SVC_sigmoid,0.012107624999999955
1515,813,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.013752545454545462
1516,813,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.004648250000000076
1517,813,sklearn.ensemble.ExtraTreesClassifier,0.003883043478260906
1518,813,sklearn.ensemble.GradientBoostingClassifier,0.004269718749999901
1519,813,sklearn.ensemble.RandomForestClassifier,0.003860000000000058
1520,813,sklearn.linear_model.LogisticRegression,0.0050074375000001
1521,813,sklearn.linear_model.PassiveAggressiveClassifier,0.027409900552486433
1522,813,sklearn.linear_model.Perceptron,0.0331274782608697
1523,813,sklearn.linear_model.RidgeClassifier,0.012222727272727218
1524,813,sklearn.linear_model.SGDClassifier,0.01840293750000005
1525,813,sklearn.naive_bayes.BernoulliNB,0.005607406250000113
1526,813,sklearn.neighbors.KNeighborsClassifier,0.0
1527,813,sklearn.neural_network.MLPClassifier,0.0032623636363636743
1528,813,sklearn.tree.DecisionTreeClassifier,0.00480412500000002
1529,813,sklearn.tree.ExtraTreeClassifier,0.020165377777777632
1530,816,SVC_linear,0.004028260869565481
1531,816,SVC_poly,0.00792081250000004
1532,816,SVC_rbf,0.001383968749999992
1533,816,SVC_sigmoid,0.004746968750000136
1534,816,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.002357304347826217
1535,816,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.013815250000000112
1536,816,sklearn.ensemble.ExtraTreesClassifier,0.003243374999999993
1537,816,sklearn.ensemble.GradientBoostingClassifier,0.0021592486187845816
1538,816,sklearn.ensemble.RandomForestClassifier,0.0019299062500000574
1539,816,sklearn.linear_model.LogisticRegression,0.004552347826087044
1540,816,sklearn.linear_model.PassiveAggressiveClassifier,0.047068861878452994
1541,816,sklearn.linear_model.Perceptron,0.021650031250000035
1542,816,sklearn.linear_model.RidgeClassifier,0.0021813043478262073
1543,816,sklearn.linear_model.SGDClassifier,0.020865249999999946
1544,816,sklearn.naive_bayes.BernoulliNB,0.0020796875000000936
1545,816,sklearn.neighbors.KNeighborsClassifier,0.003325812500000025
1546,816,sklearn.neural_network.MLPClassifier,0.003216173913043574
1547,816,sklearn.tree.DecisionTreeClassifier,0.004473124999999911
1548,816,sklearn.tree.ExtraTreeClassifier,0.01605018181818174
1549,819,SVC_linear,0.020094750000000022
1550,819,SVC_poly,0.02154787500000016
1551,819,SVC_rbf,0.025003374999999994
1552,819,SVC_sigmoid,0.012103874999999986
1553,819,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0003650937500000312
1554,819,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.0009480598503740639
1555,819,sklearn.ensemble.ExtraTreesClassifier,0.0009126562500000046
1556,819,sklearn.ensemble.GradientBoostingClassifier,0.0005472928176796232
1557,819,sklearn.ensemble.RandomForestClassifier,0.0020010312500000627
1558,819,sklearn.linear_model.LogisticRegression,0.0013083124999999085
1559,819,sklearn.linear_model.PassiveAggressiveClassifier,0.018595130434782836
1560,819,sklearn.linear_model.Perceptron,0.020427562500000024
1561,819,sklearn.linear_model.RidgeClassifier,0.0004331270718232194
1562,819,sklearn.linear_model.SGDClassifier,0.020530121546961405
1563,819,sklearn.naive_bayes.BernoulliNB,0.001022850828729327
1564,819,sklearn.neighbors.KNeighborsClassifier,0.014049749999999972
1565,819,sklearn.neural_network.MLPClassifier,0.0030262812500000125
1566,819,sklearn.tree.DecisionTreeClassifier,0.004007826086956573
1567,819,sklearn.tree.ExtraTreeClassifier,0.016751249999999884
1568,821,SVC_linear,0.03828368381083869
1569,821,SVC_poly,0.02469765274421809
1570,821,SVC_rbf,0.0022232500000000655
1571,821,SVC_sigmoid,0.007033861328125168
1572,821,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0014199999999999213
1573,821,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.0774294999999996
1574,821,sklearn.ensemble.ExtraTreesClassifier,0.002229749999999947
1575,821,sklearn.ensemble.GradientBoostingClassifier,0.008477500000000082
1576,821,sklearn.ensemble.RandomForestClassifier,0.0018325000000000147
1577,821,sklearn.linear_model.LogisticRegression,0.07098590625000012
1578,821,sklearn.linear_model.PassiveAggressiveClassifier,0.06442887499999989
1579,821,sklearn.linear_model.Perceptron,0.08126415625000016
1580,821,sklearn.linear_model.RidgeClassifier,0.004490875000000061
1581,821,sklearn.linear_model.SGDClassifier,0.07223721875
1582,821,sklearn.naive_bayes.BernoulliNB,0.0026672173913044883
1583,821,sklearn.naive_bayes.MultinomialNB,0.01915142222222213
1584,821,sklearn.neighbors.KNeighborsClassifier,0.004732375000000066
1585,821,sklearn.neural_network.MLPClassifier,0.09645490909090915
1586,821,sklearn.tree.DecisionTreeClassifier,0.0027015624999999766
1587,821,sklearn.tree.ExtraTreeClassifier,0.007823875000000147
1588,822,SVC_linear,0.05088258484317165
1589,822,SVC_poly,0.0044802500000001855
1590,822,SVC_rbf,0.004097502762430927
1591,822,SVC_sigmoid,0.007968355555555584
1592,822,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0006860566406250157
1593,822,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.0038796249999999977
1594,822,sklearn.ensemble.ExtraTreesClassifier,0.0014809090909091438
1595,822,sklearn.ensemble.GradientBoostingClassifier,0.0124102499999999
1596,822,sklearn.ensemble.RandomForestClassifier,0.00683090909090911
1597,822,sklearn.linear_model.LogisticRegression,0.004492727272727148
1598,822,sklearn.linear_model.PassiveAggressiveClassifier,0.018992750000000114
1599,822,sklearn.linear_model.Perceptron,0.031192886740331327
1600,822,sklearn.linear_model.RidgeClassifier,0.0006004589843750241
1601,822,sklearn.linear_model.SGDClassifier,0.04630516258198103
1602,822,sklearn.naive_bayes.BernoulliNB,0.015316363636363683
1603,822,sklearn.neighbors.KNeighborsClassifier,0.0055197333333332765
1604,822,sklearn.neural_network.MLPClassifier,0.01960321021746625
1605,822,sklearn.tree.DecisionTreeClassifier,0.007562749999999896
1606,822,sklearn.tree.ExtraTreeClassifier,0.008413000000000115
1607,823,SVC_linear,0.0331260000000001
1608,823,SVC_poly,0.011935000000000084
1609,823,SVC_rbf,0.011762875000000006
1610,823,SVC_sigmoid,0.02490537500000012
1611,823,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.00047290624999999503
1612,823,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.05043824999999991
1613,823,sklearn.ensemble.ExtraTreesClassifier,0.00018556249999999302
1614,823,sklearn.ensemble.GradientBoostingClassifier,0.00564387500000002
